,Unnamed: 0,Unnamed: 0.2,targetApp,lifecycle:transition,eventType,target.sheetName,timeStamp,target.workbookName,case:concept:name,case:description,url,target.name,target.value,Column,Row,idx,Task,target.id,target.innerText,target.tagName,content
178,178,178,Excel,complete,copy,,2019-02-21 16:25:32.783000+00:00,,14,instance with id 14,,,Au 58124829 XT,B,1.0,13,CopyPasteStuff,B1.0,,,
179,179,179,Web,complete,paste,,2019-02-21 16:25:34.195000+00:00,,14,instance with id 14,,,Au 58124829 XT,,,13,CopyPasteStuff,,Special code,,
180,180,180,Excel,complete,copy,,2019-02-21 16:25:36.718000+00:00,,14,instance with id 14,,,Melbourne 123,B,2.0,13,CopyPasteStuff,B2.0,,,
181,181,181,Web,complete,paste,,2019-02-21 16:25:40.471000+00:00,,14,instance with id 14,,,Melbourne 123,,,13,CopyPasteStuff,,Area,,
182,182,182,Web,complete,clickButton,,2019-02-21 16:25:43.214000+00:00,,14,instance with id 14,,,,,,13,CopyPasteStuff,,OK,,
183,183,183,Excel,complete,openFile,Sheet1,2019-02-21 16:25:53.214000+00:00,data.xls,15,instance with id 15,,,,,,14,CopyPasteStuff,,,,
184,184,184,Web,complete,goToUrl,,2019-02-21 16:25:55.552000+00:00,,15,instance with id 15,www.webpage.com,,,,,14,CopyPasteStuff,,,,
185,185,185,Web,complete,insertValue,,2019-02-21 16:26:06.045000+00:00,,15,instance with id 15,,,Frank01,,,14,CopyPasteStuff,,username,,
186,186,186,Web,complete,insertValue,,2019-02-21 16:26:15.315000+00:00,,15,instance with id 15,,,LittleFrank123,,,14,CopyPasteStuff,,password,,
187,187,187,Web,complete,clickButton,,2019-02-21 16:26:20.031000+00:00,,15,instance with id 15,,,,,,14,CopyPasteStuff,,confirm,,
188,188,188,Web,complete,waitResponse,,2019-02-21 16:26:22.077000+00:00,,15,instance with id 15,www.webpage.com/ok,,,,,14,CopyPasteStuff,,,,
189,189,189,Web,complete,clickButton,,2019-02-21 16:26:27.794000+00:00,,15,instance with id 15,,,,,,14,CopyPasteStuff,,Button1,,
190,190,190,Web,complete,clickButton,,2019-02-21 16:26:29.542000+00:00,,15,instance with id 15,,,,,,14,CopyPasteStuff,,B2,,
191,191,191,Web,complete,insertValue,,2019-02-21 16:26:31.678000+00:00,,15,instance with id 15,,,182381,,,14,CopyPasteStuff,,ID,,
192,192,192,Excel,complete,copy,,2019-02-21 16:26:33.067000+00:00,,15,instance with id 15,,,Au 58124829 XT,B,1.0,14,CopyPasteStuff,B1.0,,,
193,193,193,Web,complete,paste,,2019-02-21 16:26:37.360000+00:00,,15,instance with id 15,,,Au 58124829 XT,,,14,CopyPasteStuff,,Special code,,
194,194,194,Excel,complete,copy,,2019-02-21 16:26:40.533000+00:00,,15,instance with id 15,,,Melbourne 123,B,2.0,14,CopyPasteStuff,B2.0,,,
195,195,195,Web,complete,paste,,2019-02-21 16:26:44.131000+00:00,,15,instance with id 15,,,Melbourne 123,,,14,CopyPasteStuff,,Area,,
196,196,196,Web,complete,clickButton,,2019-02-21 16:26:47.299000+00:00,,15,instance with id 15,,,,,,14,CopyPasteStuff,,OK,,
197,197,197,Excel,complete,openFile,Sheet1,2019-02-21 16:26:57.299000+00:00,data.xls,16,instance with id 16,,,,,,15,CopyPasteStuff,,,,
198,198,198,Web,complete,goToUrl,,2019-02-21 16:27:05.398000+00:00,,16,instance with id 16,www.webpage.com,,,,,15,CopyPasteStuff,,,,
199,199,199,Web,complete,insertValue,,2019-02-21 16:27:19.472000+00:00,,16,instance with id 16,,,Frank01,,,15,CopyPasteStuff,,username,,
200,200,200,Web,complete,insertValue,,2019-02-21 16:27:26.359000+00:00,,16,instance with id 16,,,LittleFrank123,,,15,CopyPasteStuff,,password,,
201,201,201,Web,complete,clickButton,,2019-02-21 16:27:39.366000+00:00,,16,instance with id 16,,,,,,15,CopyPasteStuff,,confirm,,
202,202,202,Web,complete,waitResponse,,2019-02-21 16:27:43.972000+00:00,,16,instance with id 16,www.webpage.com/error,,,,,15,CopyPasteStuff,,,,
203,203,203,Web,complete,goToUrl,,2019-02-21 16:27:55.352000+00:00,,16,instance with id 16,www.webpage.com,,,,,15,CopyPasteStuff,,,,
204,204,204,Web,complete,insertValue,,2019-02-21 16:28:11.839000+00:00,,16,instance with id 16,,,Frank01,,,15,CopyPasteStuff,,username,,
205,205,205,Web,complete,insertValue,,2019-02-21 16:28:16.922000+00:00,,16,instance with id 16,,,LittleFrank123,,,15,CopyPasteStuff,,password,,
206,206,206,Web,complete,clickButton,,2019-02-21 16:28:32.454000+00:00,,16,instance with id 16,,,,,,15,CopyPasteStuff,,confirm,,
207,207,207,Web,complete,waitResponse,,2019-02-21 16:28:34.886000+00:00,,16,instance with id 16,www.webpage.com/ok,,,,,15,CopyPasteStuff,,,,
208,208,208,Web,complete,clickButton,,2019-02-21 16:28:48.323000+00:00,,16,instance with id 16,,,,,,15,CopyPasteStuff,,Button1,,
209,209,209,Web,complete,clickButton,,2019-02-21 16:28:49.607000+00:00,,16,instance with id 16,,,,,,15,CopyPasteStuff,,B2,,
210,210,210,Web,complete,insertValue,,2019-02-21 16:28:53.808000+00:00,,16,instance with id 16,,,182381,,,15,CopyPasteStuff,,ID,,
211,211,211,Excel,complete,copy,,2019-02-21 16:28:56.901000+00:00,,16,instance with id 16,,,Au 58124829 XT,B,1.0,15,CopyPasteStuff,B1.0,,,
212,212,212,Web,complete,paste,,2019-02-21 16:28:58.915000+00:00,,16,instance with id 16,,,Au 58124829 XT,,,15,CopyPasteStuff,,Special code,,
213,213,213,Excel,complete,copy,,2019-02-21 16:29:02.315000+00:00,,16,instance with id 16,,,Melbourne 123,B,2.0,15,CopyPasteStuff,B2.0,,,
214,214,214,Web,complete,paste,,2019-02-21 16:29:06.839000+00:00,,16,instance with id 16,,,Melbourne 123,,,15,CopyPasteStuff,,Area,,
215,215,215,Web,complete,clickButton,,2019-02-21 16:29:10.097000+00:00,,16,instance with id 16,,,,,,15,CopyPasteStuff,,OK,,
216,216,216,Excel,complete,openFile,Sheet1,2019-02-21 16:29:20.097000+00:00,data.xls,17,instance with id 17,,,,,,16,CopyPasteStuff,,,,
217,217,217,Web,complete,goToUrl,,2019-02-21 16:29:24.180000+00:00,,17,instance with id 17,www.webpage.com,,,,,16,CopyPasteStuff,,,,
218,218,218,Web,complete,insertValue,,2019-02-21 16:29:32.557000+00:00,,17,instance with id 17,,,Frank01,,,16,CopyPasteStuff,,username,,
219,219,219,Web,complete,insertValue,,2019-02-21 16:29:43.124000+00:00,,17,instance with id 17,,,LittleFrank123,,,16,CopyPasteStuff,,password,,
220,220,220,Web,complete,clickButton,,2019-02-21 16:29:43.124000+00:00,,17,instance with id 17,,,,,,16,CopyPasteStuff,,confirm,,
221,221,221,Web,complete,waitResponse,,2019-02-21 16:29:45.457000+00:00,,17,instance with id 17,www.webpage.com/ok,,,,,16,CopyPasteStuff,,,,
222,222,222,Web,complete,clickButton,,2019-02-21 16:29:48.885000+00:00,,17,instance with id 17,,,,,,16,CopyPasteStuff,,Button1,,
223,223,223,Web,complete,clickButton,,2019-02-21 16:29:49.827000+00:00,,17,instance with id 17,,,,,,16,CopyPasteStuff,,B2,,
224,224,224,Web,complete,insertValue,,2019-02-21 16:29:53.015000+00:00,,17,instance with id 17,,,182381,,,16,CopyPasteStuff,,ID,,
225,225,225,Excel,complete,copy,,2019-02-21 16:29:54.897000+00:00,,17,instance with id 17,,,Au 58124829 XT,B,1.0,16,CopyPasteStuff,B1.0,,,
226,226,226,Web,complete,paste,,2019-02-21 16:29:58.255000+00:00,,17,instance with id 17,,,Au 58124829 XT,,,16,CopyPasteStuff,,Special code,,
227,227,227,Excel,complete,copy,,2019-02-21 16:30:01.915000+00:00,,17,instance with id 17,,,Melbourne 123,B,2.0,16,CopyPasteStuff,B2.0,,,
228,228,228,Web,complete,paste,,2019-02-21 16:30:04.848000+00:00,,17,instance with id 17,,,Melbourne 123,,,16,CopyPasteStuff,,Area,,
229,229,229,Web,complete,clickButton,,2019-02-21 16:30:07.104000+00:00,,17,instance with id 17,,,,,,16,CopyPasteStuff,,OK,,
230,230,230,Excel,complete,openFile,Sheet1,2019-02-21 16:30:17.104000+00:00,data.xls,18,instance with id 18,,,,,,17,CopyPasteStuff,,,,
231,231,231,Web,complete,goToUrl,,2019-02-21 16:30:30.363000+00:00,,18,instance with id 18,www.webpage.com,,,,,17,CopyPasteStuff,,,,
232,232,232,Web,complete,insertValue,,2019-02-21 16:30:47.188000+00:00,,18,instance with id 18,,,Frank01,,,17,CopyPasteStuff,,username,,
233,233,233,Web,complete,insertValue,,2019-02-21 16:30:50.715000+00:00,,18,instance with id 18,,,LittleFrank123,,,17,CopyPasteStuff,,password,,
234,234,234,Web,complete,clickButton,,2019-02-21 16:31:08.781000+00:00,,18,instance with id 18,,,,,,17,CopyPasteStuff,,confirm,,
235,235,235,Web,complete,waitResponse,,2019-02-21 16:31:12.850000+00:00,,18,instance with id 18,www.webpage.com/ok,,,,,17,CopyPasteStuff,,,,
236,236,236,Web,complete,clickButton,,2019-02-21 16:31:29.341000+00:00,,18,instance with id 18,,,,,,17,CopyPasteStuff,,Button1,,
237,237,237,Web,complete,clickButton,,2019-02-21 16:31:29.711000+00:00,,18,instance with id 18,,,,,,17,CopyPasteStuff,,B2,,
238,238,238,Web,complete,insertValue,,2019-02-21 16:31:34.162000+00:00,,18,instance with id 18,,,182381,,,17,CopyPasteStuff,,ID,,
239,239,239,Excel,complete,copy,,2019-02-21 16:31:37.172000+00:00,,18,instance with id 18,,,Au 58124829 XT,B,1.0,17,CopyPasteStuff,B1.0,,,
240,240,240,Web,complete,paste,,2019-02-21 16:31:41.329000+00:00,,18,instance with id 18,,,Au 58124829 XT,,,17,CopyPasteStuff,,Special code,,
241,241,241,Excel,complete,copy,,2019-02-21 16:31:43.826000+00:00,,18,instance with id 18,,,Melbourne 123,B,2.0,17,CopyPasteStuff,B2.0,,,
242,242,242,Web,complete,paste,,2019-02-21 16:31:45.420000+00:00,,18,instance with id 18,,,Melbourne 123,,,17,CopyPasteStuff,,Area,,
243,243,243,Web,complete,clickButton,,2019-02-21 16:31:48.286000+00:00,,18,instance with id 18,,,,,,17,CopyPasteStuff,,OK,,
244,244,244,Excel,complete,openFile,Sheet1,2019-02-21 16:31:58.286000+00:00,data.xls,19,instance with id 19,,,,,,18,CopyPasteStuff,,,,
245,245,245,Web,complete,goToUrl,,2019-02-21 16:32:11.801000+00:00,,19,instance with id 19,www.webpage.com,,,,,18,CopyPasteStuff,,,,
246,246,246,Web,complete,insertValue,,2019-02-21 16:32:28.210000+00:00,,19,instance with id 19,,,Frank01,,,18,CopyPasteStuff,,username,,
247,247,247,Web,complete,insertValue,,2019-02-21 16:32:51.622000+00:00,,19,instance with id 19,,,LittleFrank123,,,18,CopyPasteStuff,,password,,
248,248,248,Web,complete,clickButton,,2019-02-21 16:32:52.581000+00:00,,19,instance with id 19,,,,,,18,CopyPasteStuff,,confirm,,
249,249,249,Web,complete,waitResponse,,2019-02-21 16:32:55.372000+00:00,,19,instance with id 19,www.webpage.com/ok,,,,,18,CopyPasteStuff,,,,
250,250,250,Web,complete,clickButton,,2019-02-21 16:32:57.596000+00:00,,19,instance with id 19,,,,,,18,CopyPasteStuff,,Button1,,
251,251,251,Web,complete,clickButton,,2019-02-21 16:32:59.836000+00:00,,19,instance with id 19,,,,,,18,CopyPasteStuff,,B2,,
252,252,252,Web,complete,insertValue,,2019-02-21 16:33:03.276000+00:00,,19,instance with id 19,,,182381,,,18,CopyPasteStuff,,ID,,
253,253,253,Excel,complete,copy,,2019-02-21 16:33:04.141000+00:00,,19,instance with id 19,,,Au 58124829 XT,B,1.0,18,CopyPasteStuff,B1.0,,,
254,254,254,Web,complete,paste,,2019-02-21 16:33:06.814000+00:00,,19,instance with id 19,,,Au 58124829 XT,,,18,CopyPasteStuff,,Special code,,
255,255,255,Excel,complete,copy,,2019-02-21 16:33:08.328000+00:00,,19,instance with id 19,,,Melbourne 123,B,2.0,18,CopyPasteStuff,B2.0,,,
256,256,256,Web,complete,paste,,2019-02-21 16:33:11.708000+00:00,,19,instance with id 19,,,Melbourne 123,,,18,CopyPasteStuff,,Area,,
257,257,257,Web,complete,clickButton,,2019-02-21 16:33:13.342000+00:00,,19,instance with id 19,,,,,,18,CopyPasteStuff,,OK,,
258,258,258,Excel,complete,openFile,Sheet1,2019-02-21 16:33:23.342000+00:00,data.xls,20,instance with id 20,,,,,,19,CopyPasteStuff,,,,
259,259,259,Web,complete,goToUrl,,2019-02-21 16:33:36.340000+00:00,,20,instance with id 20,www.webpage.com,,,,,19,CopyPasteStuff,,,,
260,260,260,Web,complete,insertValue,,2019-02-21 16:33:38.683000+00:00,,20,instance with id 20,,,Frank01,,,19,CopyPasteStuff,,username,,
261,261,261,Web,complete,insertValue,,2019-02-21 16:33:41.120000+00:00,,20,instance with id 20,,,LittleFrank123,,,19,CopyPasteStuff,,password,,
262,262,262,Web,complete,clickButton,,2019-02-21 16:33:48.854000+00:00,,20,instance with id 20,,,,,,19,CopyPasteStuff,,confirm,,
263,263,263,Web,complete,waitResponse,,2019-02-21 16:33:51.829000+00:00,,20,instance with id 20,www.webpage.com/error,,,,,19,CopyPasteStuff,,,,
264,264,264,Web,complete,goToUrl,,2019-02-21 16:33:56.835000+00:00,,20,instance with id 20,www.webpage.com,,,,,19,CopyPasteStuff,,,,
265,265,265,Web,complete,insertValue,,2019-02-21 16:33:59.477000+00:00,,20,instance with id 20,,,Frank01,,,19,CopyPasteStuff,,username,,
266,266,266,Web,complete,insertValue,,2019-02-21 16:33:59.477000+00:00,,20,instance with id 20,,,LittleFrank123,,,19,CopyPasteStuff,,password,,
267,267,267,Web,complete,clickButton,,2019-02-21 16:34:09.605000+00:00,,20,instance with id 20,,,,,,19,CopyPasteStuff,,confirm,,
268,268,268,Web,complete,waitResponse,,2019-02-21 16:34:12.246000+00:00,,20,instance with id 20,www.webpage.com/ok,,,,,19,CopyPasteStuff,,,,
269,269,269,Web,complete,clickButton,,2019-02-21 16:34:17.409000+00:00,,20,instance with id 20,,,,,,19,CopyPasteStuff,,Button1,,
270,270,270,Web,complete,clickButton,,2019-02-21 16:34:19.867000+00:00,,20,instance with id 20,,,,,,19,CopyPasteStuff,,B2,,
271,271,271,Web,complete,insertValue,,2019-02-21 16:34:22.132000+00:00,,20,instance with id 20,,,182381,,,19,CopyPasteStuff,,ID,,
272,272,272,Excel,complete,copy,,2019-02-21 16:34:23.599000+00:00,,20,instance with id 20,,,Au 58124829 XT,B,1.0,19,CopyPasteStuff,B1.0,,,
273,273,273,Web,complete,paste,,2019-02-21 16:34:27.031000+00:00,,20,instance with id 20,,,Au 58124829 XT,,,19,CopyPasteStuff,,Special code,,
274,274,274,Excel,complete,copy,,2019-02-21 16:34:31.855000+00:00,,20,instance with id 20,,,Melbourne 123,B,2.0,19,CopyPasteStuff,B2.0,,,
275,275,275,Web,complete,paste,,2019-02-21 16:34:33.969000+00:00,,20,instance with id 20,,,Melbourne 123,,,19,CopyPasteStuff,,Area,,
276,276,276,Web,complete,clickButton,,2019-02-21 16:34:36.402000+00:00,,20,instance with id 20,,,,,,19,CopyPasteStuff,,OK,,
277,277,277,Excel,complete,openFile,Sheet1,2019-02-21 16:34:46.402000+00:00,data.xls,21,instance with id 21,,,,,,20,CopyPasteStuff,,,,
278,278,278,Web,complete,goToUrl,,2019-02-21 16:34:57.484000+00:00,,21,instance with id 21,www.webpage.com,,,,,20,CopyPasteStuff,,,,
279,279,279,Web,complete,insertValue,,2019-02-21 16:35:02.901000+00:00,,21,instance with id 21,,,Frank01,,,20,CopyPasteStuff,,username,,
280,280,280,Web,complete,insertValue,,2019-02-21 16:35:08.311000+00:00,,21,instance with id 21,,,LittleFrank123,,,20,CopyPasteStuff,,password,,
281,281,281,Web,complete,clickButton,,2019-02-21 16:35:08.311000+00:00,,21,instance with id 21,,,,,,20,CopyPasteStuff,,confirm,,
282,282,282,Web,complete,waitResponse,,2019-02-21 16:35:10.644000+00:00,,21,instance with id 21,www.webpage.com/wrong,,,,,20,CopyPasteStuff,,,,
283,283,283,Excel,complete,insertValue,,2019-02-21 16:35:14.946000+00:00,,21,instance with id 21,,,Wrong log-in,A,10.0,20,CopyPasteStuff,A10.0,,,
284,284,284,Excel,complete,insertValue,,2019-02-21 16:35:19.814000+00:00,,21,instance with id 21,,,Wrong log-in,B,10.0,20,CopyPasteStuff,B10.0,,,
285,285,285,Excel,complete,insertValue,,2019-02-21 16:35:21.981000+00:00,,21,instance with id 21,,,Wrong log-in,C,10.0,20,CopyPasteStuff,C10.0,,,
286,286,286,Web,complete,clickButton,,2019-02-21 16:35:24.318000+00:00,,21,instance with id 21,,,,,,20,CopyPasteStuff,,cancel,,
287,287,287,Excel,complete,openFile,Sheet1,2019-02-21 16:35:34.318000+00:00,data.xls,22,instance with id 22,,,,,,21,CopyPasteStuff,,,,
288,288,288,Web,complete,goToUrl,,2019-02-21 16:35:47.320000+00:00,,22,instance with id 22,www.webpage.com,,,,,21,CopyPasteStuff,,,,
289,289,289,Web,complete,insertValue,,2019-02-21 16:35:59.722000+00:00,,22,instance with id 22,,,Frank01,,,21,CopyPasteStuff,,username,,
290,290,290,Web,complete,insertValue,,2019-02-21 16:36:05.636000+00:00,,22,instance with id 22,,,LittleFrank123,,,21,CopyPasteStuff,,password,,
291,291,291,Web,complete,clickButton,,2019-02-21 16:36:19.823000+00:00,,22,instance with id 22,,,,,,21,CopyPasteStuff,,confirm,,
292,292,292,Web,complete,waitResponse,,2019-02-21 16:36:23.083000+00:00,,22,instance with id 22,www.webpage.com/error,,,,,21,CopyPasteStuff,,,,
293,293,293,Web,complete,goToUrl,,2019-02-21 16:36:30.659000+00:00,,22,instance with id 22,www.webpage.com,,,,,21,CopyPasteStuff,,,,
294,294,294,Web,complete,insertValue,,2019-02-21 16:36:38.404000+00:00,,22,instance with id 22,,,Frank01,,,21,CopyPasteStuff,,username,,
295,295,295,Web,complete,insertValue,,2019-02-21 16:36:48.351000+00:00,,22,instance with id 22,,,LittleFrank123,,,21,CopyPasteStuff,,password,,
296,296,296,Web,complete,clickButton,,2019-02-21 16:36:53.515000+00:00,,22,instance with id 22,,,,,,21,CopyPasteStuff,,confirm,,
297,297,297,Web,complete,waitResponse,,2019-02-21 16:36:57.867000+00:00,,22,instance with id 22,www.webpage.com/error,,,,,21,CopyPasteStuff,,,,
298,298,298,Web,complete,goToUrl,,2019-02-21 16:37:01.490000+00:00,,22,instance with id 22,www.webpage.com,,,,,21,CopyPasteStuff,,,,
299,299,299,Web,complete,insertValue,,2019-02-21 16:37:08.169000+00:00,,22,instance with id 22,,,Frank01,,,21,CopyPasteStuff,,username,,
300,300,300,Web,complete,insertValue,,2019-02-21 16:37:15.512000+00:00,,22,instance with id 22,,,LittleFrank123,,,21,CopyPasteStuff,,password,,
301,301,301,Web,complete,clickButton,,2019-02-21 16:37:25.046000+00:00,,22,instance with id 22,,,,,,21,CopyPasteStuff,,confirm,,
302,302,302,Web,complete,waitResponse,,2019-02-21 16:37:28.334000+00:00,,22,instance with id 22,www.webpage.com/error,,,,,21,CopyPasteStuff,,,,
303,303,303,Excel,complete,insertValue,,2019-02-21 16:37:34.375000+00:00,,22,instance with id 22,,,Wrong log-in,A,10.0,21,CopyPasteStuff,A10.0,,,
304,304,304,Excel,complete,insertValue,,2019-02-21 16:37:39.208000+00:00,,22,instance with id 22,,,Wrong log-in,B,10.0,21,CopyPasteStuff,B10.0,,,
305,305,305,Excel,complete,insertValue,,2019-02-21 16:37:41.289000+00:00,,22,instance with id 22,,,Wrong log-in,C,10.0,21,CopyPasteStuff,C10.0,,,
306,306,306,Web,complete,clickButton,,2019-02-21 16:37:44.356000+00:00,,22,instance with id 22,,,,,,21,CopyPasteStuff,,cancel,,
307,307,307,Excel,complete,openFile,Sheet1,2019-02-21 16:37:54.356000+00:00,data.xls,23,instance with id 23,,,,,,22,CopyPasteStuff,,,,
308,308,308,Web,complete,goToUrl,,2019-02-21 16:38:02.910000+00:00,,23,instance with id 23,www.webpage.com,,,,,22,CopyPasteStuff,,,,
309,309,309,Web,complete,insertValue,,2019-02-21 16:38:05.633000+00:00,,23,instance with id 23,,,Frank01,,,22,CopyPasteStuff,,username,,
310,310,310,Web,complete,insertValue,,2019-02-21 16:38:08.329000+00:00,,23,instance with id 23,,,LittleFrank123,,,22,CopyPasteStuff,,password,,
311,311,311,Web,complete,clickButton,,2019-02-21 16:38:08.329000+00:00,,23,instance with id 23,,,,,,22,CopyPasteStuff,,confirm,,
312,312,312,Web,complete,waitResponse,,2019-02-21 16:38:10.633000+00:00,,23,instance with id 23,www.webpage.com/wrong,,,,,22,CopyPasteStuff,,,,
313,313,313,Excel,complete,insertValue,,2019-02-21 16:38:23.319000+00:00,,23,instance with id 23,,,Wrong log-in,A,10.0,22,CopyPasteStuff,A10.0,,,
314,314,314,Excel,complete,insertValue,,2019-02-21 16:38:27.145000+00:00,,23,instance with id 23,,,Wrong log-in,B,10.0,22,CopyPasteStuff,B10.0,,,
315,315,315,Excel,complete,insertValue,,2019-02-21 16:38:30.025000+00:00,,23,instance with id 23,,,Wrong log-in,C,10.0,22,CopyPasteStuff,C10.0,,,
316,316,316,Web,complete,clickButton,,2019-02-21 16:38:33.134000+00:00,,23,instance with id 23,,,,,,22,CopyPasteStuff,,cancel,,
317,317,317,Excel,complete,openFile,Sheet1,2019-02-21 16:38:43.134000+00:00,data.xls,24,instance with id 24,,,,,,23,CopyPasteStuff,,,,
318,318,318,Web,complete,goToUrl,,2019-02-21 16:38:51.669000+00:00,,24,instance with id 24,www.webpage.com,,,,,23,CopyPasteStuff,,,,
319,319,319,Web,complete,insertValue,,2019-02-21 16:38:58.714000+00:00,,24,instance with id 24,,,Frank01,,,23,CopyPasteStuff,,username,,
320,320,320,Web,complete,insertValue,,2019-02-21 16:39:08.557000+00:00,,24,instance with id 24,,,LittleFrank123,,,23,CopyPasteStuff,,password,,
321,321,321,Web,complete,clickButton,,2019-02-21 16:39:10.378000+00:00,,24,instance with id 24,,,,,,23,CopyPasteStuff,,confirm,,
322,322,322,Web,complete,waitResponse,,2019-02-21 16:39:12.278000+00:00,,24,instance with id 24,www.webpage.com/ok,,,,,23,CopyPasteStuff,,,,
323,323,323,Web,complete,clickButton,,2019-02-21 16:39:22.713000+00:00,,24,instance with id 24,,,,,,23,CopyPasteStuff,,Button1,,
324,324,324,Web,complete,clickButton,,2019-02-21 16:39:25.766000+00:00,,24,instance with id 24,,,,,,23,CopyPasteStuff,,B2,,
325,325,325,Web,complete,insertValue,,2019-02-21 16:39:28.901000+00:00,,24,instance with id 24,,,182381,,,23,CopyPasteStuff,,ID,,
326,326,326,Excel,complete,copy,,2019-02-21 16:39:31.463000+00:00,,24,instance with id 24,,,Au 58124829 XT,B,1.0,23,CopyPasteStuff,B1.0,,,
327,327,327,Web,complete,paste,,2019-02-21 16:39:34.235000+00:00,,24,instance with id 24,,,Au 58124829 XT,,,23,CopyPasteStuff,,Special code,,
328,328,328,Excel,complete,copy,,2019-02-21 16:39:37.031000+00:00,,24,instance with id 24,,,Melbourne 123,B,2.0,23,CopyPasteStuff,B2.0,,,
329,329,329,Web,complete,paste,,2019-02-21 16:39:38.643000+00:00,,24,instance with id 24,,,Melbourne 123,,,23,CopyPasteStuff,,Area,,
330,330,330,Web,complete,clickButton,,2019-02-21 16:39:41.183000+00:00,,24,instance with id 24,,,,,,23,CopyPasteStuff,,OK,,
331,331,331,Excel,complete,openFile,Sheet1,2019-02-21 16:39:51.183000+00:00,data.xls,25,instance with id 25,,,,,,24,CopyPasteStuff,,,,
332,332,332,Web,complete,goToUrl,,2019-02-21 16:39:59.612000+00:00,,25,instance with id 25,www.webpage.com,,,,,24,CopyPasteStuff,,,,
333,333,333,Web,complete,insertValue,,2019-02-21 16:40:09+00:00,,25,instance with id 25,,,Frank01,,,24,CopyPasteStuff,,username,,
334,334,334,Web,complete,insertValue,,2019-02-21 16:40:25.522000+00:00,,25,instance with id 25,,,LittleFrank123,,,24,CopyPasteStuff,,password,,
